,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Radius,Venue,Venue Latitude,Venue Longitude,Venue Category,Venue_X,Venue_Y,labels,Cluster Label
165,West Woodland,47.6759733,-122.3474992,2658.247156101114,Grumpy D's,47.67956170698513,-122.37688978488912,Coffee Shop,-2643629.155595489,13767566.521441339,0,0
166,West Woodland,47.6759733,-122.3474992,2658.247156101114,A Muddy Cup,47.661465146728716,-122.32529549865247,Coffee Shop,-2648499.387912737,13766982.90937939,0,0
167,West Woodland,47.6759733,-122.3474992,2658.247156101114,Top Pot Doughnuts,47.662873084286296,-122.37418127844529,Donut Shop,-2644991.1912569213,13769160.778817976,0,0
168,West Woodland,47.6759733,-122.3474992,2658.247156101114,Woodland Coffee,47.66789903809217,-122.37511394293739,Coffee Shop,-2644572.8361393684,13768686.182915995,0,0
169,West Woodland,47.6759733,-122.3474992,2658.247156101114,Jumpin' Jimmy's,47.67604836800616,-122.37678099630381,Coffee Shop,-2643883.7201048164,13767924.038095502,0,0
170,West Woodland,47.6759733,-122.3474992,2658.247156101114,Watson's Counter,47.674048,-122.37648300000001,Coffee Shop,-2644045.1171869147,13768116.392889412,0,0
171,West Woodland,47.6759733,-122.3474992,2658.247156101114,Starbucks,47.661866,-122.335942,Coffee Shop,-2647728.7938167467,13767447.773542503,0,0
172,West Woodland,47.6759733,-122.3474992,2658.247156101114,Seattle Biscuit Company,47.656209999999994,-122.36239599999999,Café,-2646281.684560764,13769288.902932167,0,0
173,West Woodland,47.6759733,-122.3474992,2658.247156101114,Wayward Coffeehouse,47.6757221799787,-122.31769312358166,Coffee Shop,-2648025.575438765,13765149.970854111,0,0
174,West Woodland,47.6759733,-122.3474992,2658.247156101114,Cowen Park Cafe,47.67115676704959,-122.3143443112719,Café,-2648580.481864052,13765461.82442254,0,0
175,West Woodland,47.6759733,-122.3474992,2658.247156101114,7-Eleven,47.652717,-122.3551919,Convenience Store,-2647029.8630594737,13769307.22077745,0,0
176,West Woodland,47.6759733,-122.3474992,2658.247156101114,Lama G's,47.6539014029615,-122.34419307709291,Coffee Shop,-2647713.7730848524,13768662.183996204,0,0
177,West Woodland,47.6759733,-122.3474992,2658.247156101114,15th Ave. Coffee,47.67938885,-122.37689203,Café,-2643641.1506527346,13767584.471742477,0,0
178,West Woodland,47.6759733,-122.3474992,2658.247156101114,Cafe Cuzco,47.670302,-122.37645149230957,Coffee Shop,-2644310.643830913,13768501.616625464,0,0
179,West Woodland,47.6759733,-122.3474992,2658.247156101114,Equal Exchange Coffee,47.668937,-122.375894,Coffee Shop,-2644445.473308847,13768616.065283226,0,0
180,West Woodland,47.6759733,-122.3474992,2658.247156101114,Pim Bicycles,47.656254,-122.362601,Bike Shop,-2646264.2908644006,13769294.09968099,0,0
181,West Woodland,47.6759733,-122.3474992,2658.247156101114,Atlas Coffee Importers,47.69055586325896,-122.37372506316362,Coffee Shop,-2643076.808717293,13766281.447579203,0,0
182,West Woodland,47.6759733,-122.3474992,2658.247156101114,Lucca Espresso,47.653857466984356,-122.35959174116921,Coffee Shop,-2646642.7311095074,13769398.54903824,0,0
183,Sunset Hill,47.6752172,-122.3984484,2783.2119182674173,Ristorante Picolinos,47.67546742617405,-122.39849230731859,Italian Restaurant,-2642410.7095114524,13769014.48753354,0,0
184,Sunset Hill,47.6752172,-122.3984484,2783.2119182674173,Cafe Besalu,47.67197127046342,-122.38775528572725,Bakery,-2643405.0759117426,13768865.906715352,0,0
185,Sunset Hill,47.6752172,-122.3984484,2783.2119182674173,Cupcake Royale and Verite Coffee,47.66882852714093,-122.38437785628311,Cupcake Shop,-2643861.463385602,13769030.053726949,0,0
186,Sunset Hill,47.6752172,-122.3984484,2783.2119182674173,Sip and Ship,47.66872398217398,-122.38131628905103,Post Office,-2644082.318104365,13768895.503861489,0,0
187,Sunset Hill,47.6752172,-122.3984484,2783.2119182674173,Caffe Umbria,47.66767820784637,-122.38501768533699,Coffee Shop,-2643897.6838671574,13769179.191497682,0,0
188,Sunset Hill,47.6752172,-122.3984484,2783.2119182674173,Ballard Coffee Works,47.66885345349778,-122.38471629745673,Coffee Shop,-2643836.109240885,13769043.546424188,0,0
189,Sunset Hill,47.6752172,-122.3984484,2783.2119182674173,Miro Tea,47.66766247145386,-122.38488912634942,Tea Room,-2643907.7556068795,13769174.713340644,0,0
190,Sunset Hill,47.6752172,-122.3984484,2783.2119182674173,Mighty-O Donuts,47.668542440559825,-122.37881938983554,Donut Shop,-2644269.2043315694,13768795.70008183,0,0
191,Sunset Hill,47.6752172,-122.3984484,2783.2119182674173,Biscuit & Bean,47.67184836931982,-122.37631377221527,Coffee Shop,-2644211.5436232844,13768335.435870433,0,0
192,Sunset Hill,47.6752172,-122.3984484,2783.2119182674173,Mabel Coffee,47.6796498,-122.3879238,Coffee Shop,-2642853.720394617,13768081.182072103,0,0
193,Sunset Hill,47.6752172,-122.3984484,2783.2119182674173,Portage Bay Cafe & Catering,47.668574253388805,-122.39428793355201,Breakfast Spot,-2643188.1944176573,13769526.685230166,0,0
194,Sunset Hill,47.6752172,-122.3984484,2783.2119182674173,The Other Coast Cafe,47.66674597893921,-122.38372694136072,Sandwich Place,-2644053.2177765206,13769214.165148102,0,0
195,Sunset Hill,47.6752172,-122.3984484,2783.2119182674173,Rosellini's,47.67952480918485,-122.37472955938681,Bakery,-2643782.3452073876,13767467.77063639,0,0
196,Sunset Hill,47.6752172,-122.3984484,2783.2119182674173,The Dane,47.68695002889187,-122.37653933717229,Beer Bar,-2643134.1822097884,13766787.230906034,0,0
197,Sunset Hill,47.6752172,-122.3984484,2783.2119182674173,Anchored Ship Coffee Bar,47.66662542853705,-122.38346895132888,Coffee Shop,-2644079.682839443,13769214.363662465,0,0
198,Sunset Hill,47.6752172,-122.3984484,2783.2119182674173,The Scoop at Walter's,47.67559814556477,-122.39826398882187,Ice Cream Shop,-2642417.446891191,13768990.158065105,0,0
199,Sunset Hill,47.6752172,-122.3984484,2783.2119182674173,Starbucks,47.6668582658196,-122.37656046374103,Coffee Shop,-2644545.1207311093,13768862.31876671,0,0
200,Sunset Hill,47.6752172,-122.3984484,2783.2119182674173,Grumpy D's,47.67956170698513,-122.37688978488912,Coffee Shop,-2643629.155595489,13767566.521441339,0,0
201,Sunset Hill,47.6752172,-122.3984484,2783.2119182674173,Pico Café,47.67567412366766,-122.39838671984012,Bakery,-2642403.551087434,13768988.136986382,0,0
202,Sunset Hill,47.6752172,-122.3984484,2783.2119182674173,Mainstay Provisions,47.676078,-122.364349,Café,-2644748.3677847376,13767330.636198696,0,0
203,Sunset Hill,47.6752172,-122.3984484,2783.2119182674173,Java Jahn,47.663755446466396,-122.37501135949637,Coffee Shop,-2644871.2700742353,13769109.100041606,0,0
204,Sunset Hill,47.6752172,-122.3984484,2783.2119182674173,Slate Coffee Bar,47.66836129588859,-122.36336096729093,Coffee Shop,-2645359.909387658,13768080.282028709,0,0
205,Sunset Hill,47.6752172,-122.3984484,2783.2119182674173,Jumpin' Jimmy's,47.67604836800616,-122.37678099630381,Coffee Shop,-2643883.7201048164,13767924.038095502,0,0
206,Sunset Hill,47.6752172,-122.3984484,2783.2119182674173,Woodland Coffee,47.66789903809217,-122.37511394293739,Coffee Shop,-2644572.8361393684,13768686.182915995,0,0
207,Sunset Hill,47.6752172,-122.3984484,2783.2119182674173,Top Pot Doughnuts,47.662873084286296,-122.37418127844529,Donut Shop,-2644991.1912569213,13769160.778817976,0,0
208,Sunset Hill,47.6752172,-122.3984484,2783.2119182674173,Watson's Counter,47.674048,-122.37648300000001,Coffee Shop,-2644045.1171869147,13768116.392889412,0,0
209,Sunset Hill,47.6752172,-122.3984484,2783.2119182674173,Jibe Espresso Bar,47.68061260228124,-122.4046767486141,Coffee Shop,-2641618.0505613964,13768776.674155263,0,0
210,Sunset Hill,47.6752172,-122.3984484,2783.2119182674173,Alison's Coastal Cafe & Bakery,47.66723534497096,-122.38266357155302,Café,-2644092.9860865404,13769113.157980584,0,0
211,Sunset Hill,47.6752172,-122.3984484,2783.2119182674173,Firehouse Coffee,47.66878064399137,-122.39155747750974,Sandwich Place,-2643364.121576649,13769375.788776686,0,0
212,Sunset Hill,47.6752172,-122.3984484,2783.2119182674173,Caffè Fiorè,47.66699649547921,-122.38279294429188,Coffee Shop,-2644100.750152316,13769143.959815219,0,0
213,Sunset Hill,47.6752172,-122.3984484,2783.2119182674173,Cafe Bambino,47.67595461467614,-122.36215254286313,Café,-2644910.170254725,13767239.049796695,0,0
214,Sunset Hill,47.6752172,-122.3984484,2783.2119182674173,Bauhaus Books & Coffee,47.668535600070804,-122.38229360111086,Coffee Shop,-2644027.4028373077,13768961.350815868,0,0
215,Sunset Hill,47.6752172,-122.3984484,2783.2119182674173,Starbucks,47.670499483571064,-122.38748900839256,Coffee Shop,-2643527.0718338555,13769005.220033452,0,0
216,Sunset Hill,47.6752172,-122.3984484,2783.2119182674173,Rodeo Donuts pop up,47.668830003032845,-122.38437244206828,Donut Shop,-2643861.737240404,13769029.64432994,0,0
217,Sunset Hill,47.6752172,-122.3984484,2783.2119182674173,Salmon Bay Cafe,47.66412728577105,-122.38232899152626,American Restaurant,-2644334.7593309167,13769418.167599032,0,0
218,Sunset Hill,47.6752172,-122.3984484,2783.2119182674173,Pono Ranch,47.66192399088493,-122.3766551835021,American Restaurant,-2644885.358049149,13769376.247905578,0,0
219,Sunset Hill,47.6752172,-122.3984484,2783.2119182674173,Starbucks,47.66895373,-122.3849569,Coffee Shop,-2643812.282779156,13769044.615049468,0,0
220,Sunset Hill,47.6752172,-122.3984484,2783.2119182674173,Caffe Appassionato Roastery and Tasting Bar,47.65598250357386,-122.38366701499612,Coffee Shop,-2644813.82267798,13770322.659490902,0,0
221,Sunset Hill,47.6752172,-122.3984484,2783.2119182674173,Venture Coffee,47.67143,-122.387849,Coffee Shop,-2643436.5775269265,13768926.237257974,0,0
222,Sunset Hill,47.6752172,-122.3984484,2783.2119182674173,Freya,47.668306,-122.392068,Scandinavian Restaurant,-2643361.866789415,13769449.025287895,0,0
223,Sunset Hill,47.6752172,-122.3984484,2783.2119182674173,Salt & Sugar,47.66991,-122.38774,Café,-2643550.993060342,13769077.994523708,0,0
224,Sunset Hill,47.6752172,-122.3984484,2783.2119182674173,Holy Grounds Coffee House,47.69445984810628,-122.3749041734281,Coffee Shop,-2642720.155692798,13765934.477168564,0,0
225,Sunset Hill,47.6752172,-122.3984484,2783.2119182674173,His Word Found Here,47.667855,-122.384465,Coffee Shop,-2643923.804013793,13769134.701735098,0,0
226,Sunset Hill,47.6752172,-122.3984484,2783.2119182674173,La Copa Cafe,47.686817,-122.38791,Coffee Shop,-2642350.9890544717,13767340.647454873,0,0
227,Sunset Hill,47.6752172,-122.3984484,2783.2119182674173,Robertino's,47.68689602986237,-122.38810262449806,Café,-2642332.0083621526,13767341.63037731,0,0
228,Sunset Hill,47.6752172,-122.3984484,2783.2119182674173,Dish D'lish,47.66537547111511,-122.38169252872467,Café,-2644291.4250798277,13769259.07939009,0,0
229,Sunset Hill,47.6752172,-122.3984484,2783.2119182674173,Fiore,47.690414,-122.398022,Coffee Shop,-2641393.404556977,13767449.11730513,0,0
230,Sunset Hill,47.6752172,-122.3984484,2783.2119182674173,Discovery Espresso,47.659867,-122.397856,Coffee Shop,-2643551.022912718,13770595.0946636,0,0
231,Sunset Hill,47.6752172,-122.3984484,2783.2119182674173,Cafe Cuzco,47.670302,-122.37645149230957,Coffee Shop,-2644310.643830913,13768501.616625464,0,0
232,Sunset Hill,47.6752172,-122.3984484,2783.2119182674173,Equal Exchange Coffee,47.668937,-122.375894,Coffee Shop,-2644445.473308847,13768616.065283226,0,0
233,Sunset Hill,47.6752172,-122.3984484,2783.2119182674173,Zen Dog Studio,47.69059526931351,-122.38442478546239,Tea Room,-2642328.354493233,13766785.241363095,0,0
234,Sunset Hill,47.6752172,-122.3984484,2783.2119182674173,Gilman Ave Coffee,47.65783779625515,-122.38927903998623,Coffee Shop,-2644291.937521965,13770397.523776453,0,0
235,Sunset Hill,47.6752172,-122.3984484,2783.2119182674173,Espresso Bar,47.654859959781696,-122.40115338767237,Coffee Shop,-2643672.6806660206,13771268.633944398,0,0
236,Sunset Hill,47.6752172,-122.3984484,2783.2119182674173,Atlas Coffee Importers,47.69055586325896,-122.37372506316362,Coffee Shop,-2643076.808717293,13766281.447579203,0,0
237,Sunset Hill,47.6752172,-122.3984484,2783.2119182674173,Gourmet Latte,47.694161255417605,-122.3757177338358,Coffee Shop,-2642684.4580067997,13766003.913370907,0,0
238,University District,47.6612984,-122.3131523,3963.341957006435,Morsel,47.66469484343289,-122.313014271147,Coffee Shop,-2649128.26170988,13766065.425331376,0,0
239,University District,47.6612984,-122.3131523,3963.341957006435,Portage Bay Cafe,47.65756951098391,-122.31775645957667,Breakfast Spot,-2649299.3516349257,13767026.407107344,0,0
240,University District,47.6612984,-122.3131523,3963.341957006435,Trinity Market,47.659708452438935,-122.31772446226515,Deli / Bodega,-2649150.9798306483,13766804.120661288,0,0
241,University District,47.6612984,-122.3131523,3963.341957006435,Herkimer Coffee,47.6698751276128,-122.31315882384743,Coffee Shop,-2648753.3729615435,13765537.695603108,0,0
242,University District,47.6612984,-122.3131523,3963.341957006435,Slate Coffee Bar,47.66125375961288,-122.31381974105402,Coffee Shop,-2649314.4278346747,13766458.879948838,0,0
243,University District,47.6612984,-122.3131523,3963.341957006435,Ugly Mug Cafe,47.659866485193724,-122.31367437660943,Café,-2649422.2538247397,13766595.141496152,0,0
244,University District,47.6612984,-122.3131523,3963.341957006435,Le Fournil,47.650952634042,-122.3218201739864,Café,-2649481.801728336,13767902.694677958,0,0
245,University District,47.6612984,-122.3131523,3963.341957006435,Tea Republik,47.66207655824566,-122.31329219098295,Tea Room,-2649293.2686669766,13766348.864742657,0,0
246,University District,47.6612984,-122.3131523,3963.341957006435,Hiroki,47.66904071234123,-122.33217323119504,Dessert Shop,-2647486.612323084,13766528.055722242,0,0
247,University District,47.6612984,-122.3131523,3963.341957006435,Jake's Coffee,47.663169375777116,-122.31573568753731,Café,-2649045.9510853486,13766352.319991529,0,0
248,University District,47.6612984,-122.3131523,3963.341957006435,Bean and Bagel,47.65537679339521,-122.31282568629204,Coffee Shop,-2649797.592214943,13767018.145776069,0,0
249,University District,47.6612984,-122.3131523,3963.341957006435,Chocolati Cafe,47.66146821137857,-122.3368123020831,Coffee Shop,-2647696.0992871975,13767530.20936559,0,0
250,University District,47.6612984,-122.3131523,3963.341957006435,Mighty-O Donuts,47.66878992435723,-122.33319420885707,Donut Shop,-2647433.0852044346,13766602.479476804,0,0
251,University District,47.6612984,-122.3131523,3963.341957006435,Cafe Racer,47.67153205435113,-122.31726198853283,Bar,-2648350.680928116,13765561.872086614,0,0
252,University District,47.6612984,-122.3131523,3963.341957006435,Queen Mary Tea Room,47.66854819523321,-122.29565960909014,Tea Room,-2650066.5979169677,13764841.994455615,0,0
253,University District,47.6612984,-122.3131523,3963.341957006435,Fat Ducks Deli & Bakery,47.6688783014733,-122.3131646637847,Deli / Bodega,-2648823.166212643,13765640.843931634,0,0
254,University District,47.6612984,-122.3131523,3963.341957006435,Lake Union Cafe,47.64937704175839,-122.32294783085041,Café,-2649514.0649528033,13768118.973828852,0,0
255,University District,47.6612984,-122.3131523,3963.341957006435,Cubes Baking Co.,47.661227000000004,-122.330506,Bakery,-2648152.825876256,13767255.268692257,0,0
256,University District,47.6612984,-122.3131523,3963.341957006435,Bulldog News,47.658501383660216,-122.31318574878804,Coffee Shop,-2649552.4538481347,13766712.785334563,0,0
257,University District,47.6612984,-122.3131523,3963.341957006435,Broadcast Coffee,47.67624187558279,-122.31750786463931,Coffee Shop,-2648001.8914037403,13765087.530662952,0,0
258,University District,47.6612984,-122.3131523,3963.341957006435,Seattle Meowtropolitan,47.66137631352743,-122.34279925340857,Café,-2647285.0694473744,13767824.299027057,0,0
259,University District,47.6612984,-122.3131523,3963.341957006435,Mr. West,47.662099,-122.298181,Café,-2650345.2161740214,13765627.501665315,0,0
260,University District,47.6612984,-122.3131523,3963.341957006435,Irwin’s Neighborhood Bakery and Cafe,47.65542,-122.33283,Café,-2648399.4624845563,13767965.18112081,0,0
261,University District,47.6612984,-122.3131523,3963.341957006435,Zoka Coffee Roaster & Tea Company,47.66615618048237,-122.29744591751455,Coffee Shop,-2650110.619255705,13765173.841256449,0,0
262,University District,47.6612984,-122.3131523,3963.341957006435,Sunflour - Bryant Corner Cafe & Bakery,47.675873332531296,-122.2932870503538,Café,-2649715.7969498215,13763973.246126544,0,0
263,University District,47.6612984,-122.3131523,3963.341957006435,A Muddy Cup,47.661465146728716,-122.32529549865247,Coffee Shop,-2648499.387912737,13766982.90937939,0,0
264,University District,47.6612984,-122.3131523,3963.341957006435,Cafe Solstice,47.657445082637174,-122.31318600015712,Coffee Shop,-2649626.820037081,13766821.817862352,0,0
265,University District,47.6612984,-122.3131523,3963.341957006435,Retreat,47.67877595834497,-122.3268080342347,Coffee Shop,-2647175.3025890826,13765268.260601101,0,0
266,University District,47.6612984,-122.3131523,3963.341957006435,Stone Way Café,47.64984084130649,-122.34258811565158,Coffee Shop,-2648111.408707564,13769005.079356983,0,0
267,University District,47.6612984,-122.3131523,3963.341957006435,Peet's Coffee & Tea,47.67828,-122.327258,Coffee Shop,-2647178.857816597,13765340.835454728,0,0
268,University District,47.6612984,-122.3131523,3963.341957006435,Vif Wine and Coffee,47.6603941177642,-122.35012799464621,Winery,-2646843.075262556,13768274.01324386,0,0
269,University District,47.6612984,-122.3131523,3963.341957006435,Grateful Bread Baking Company & Cafe,47.67949625776048,-122.29050357232309,Café,-2649654.442020187,13763466.973459546,0,0
270,University District,47.6612984,-122.3131523,3963.341957006435,MiiR Flagship,47.648993601062884,-122.34259443498809,Coffee Shop,-2648170.5760007785,13769092.846468527,0,0
271,University District,47.6612984,-122.3131523,3963.341957006435,Milstead & Co.,47.649376,-122.347683,Coffee Shop,-2647788.6878262917,13769295.266941464,0,0
272,University District,47.6612984,-122.3131523,3963.341957006435,Zoka Coffee Roaster & Tea Company,47.668797520381034,-122.3328391114969,Coffee Shop,-2647457.3067074507,13766584.813449001,0,0
